,date,high,low,open,close,volume,adjclose,formatted_date,EMA_3,EMA_5,EMA_7,EMA_9,EMA_11,EMA_13,EMA_15,EMA_17,EMA_19,EMA_21,EMA_23,EMA_25,EMA_28,EMA_31,EMA_34,EMA_37,EMA_40,EMA_43,EMA_46,EMA_49,EMA_52,EMA_55,EMA_58,EMA_61,EMA_64,EMA_67,EMA_70,colfastL,colfastS,colslowL,colslowS,colFinal,colFinal2,guppy
88,1463961600,553.9600219726562,438.822998046875,439.3479919433594,526.2329711914062,741517392,526.2329711914062,2016-05-23,486.717911636189,473.08381790296494,464.4547547300761,457.85806655354986,452.26178839711304,447.1534806995895,442.27687394340876,437.52146258441604,432.85695027752297,428.29238514531875,423.8492797387224,419.5414577762817,413.3922923334411,407.7022354043318,402.47734496141544,397.69624993312726,393.346153497711,389.0636852029051,385.0472149397499,381.66035841147345,378.75395515353296,376.08330810691854,373.1377333025258,369.05186165839956,364.6896574299268,359.0367113756305,353.941648781698,True,False,True,False,aqua,lime,1
89,1464566400,590.1320190429688,520.6619873046875,528.4710083007812,574.9769897460938,658668096,574.9769897460938,2016-05-30,530.8474506911414,507.04820851734127,492.08531348408053,481.28185119205864,472.7143219552765,465.4139819919473,458.8643884187444,452.7942989357136,447.06895422438004,441.62734919993466,436.44325557266995,431.4980371585749,424.5360645687964,418.1569075506919,412.33446752053993,407.0268151864413,402.206194290315,397.5142899548683,393.1293330166156,389.3930236648582,386.15859796834656,383.1866538797462,379.9797419955281,375.69460772574456,371.1600368858089,365.38789603358526,360.1679964144979,True,False,True,False,aqua,lime,1
90,1465171200,684.843994140625,567.5139770507812,574.6019897460938,672.7839965820312,757909588,672.7839965820312,2016-06-06,601.8157236365863,562.2934712055713,537.2599842585682,519.5822802700532,506.05926772640225,495.03826979053076,485.60433943915524,477.2375986741933,469.64045846014517,462.64158987103434,456.13831732345005,450.05849557576386,441.6566116041919,434.0711006151506,427.21729775262514,421.01403525989343,415.4051114752768,410.02654934701206,405.02953146620774,400.7286625815451,396.9746507462214,393.52941611911353,389.9053099476129,385.278136398528,380.4407741072311,374.4289578144219,368.97408092625943,True,False,True,False,aqua,lime,1
91,1465776000,777.989990234375,662.8040161132812,671.6539916992188,763.781005859375,1553070776,763.781005859375,2016-06-13,682.7983647479807,629.4559827568393,593.8902396587699,568.4220253879175,549.0128907485644,533.430089228937,520.3764227416827,509.0757550281024,499.05451320006813,490.0179004154289,481.7752080347771,474.1909963668109,463.8720870700665,454.67796969291464,446.4495096444394,439.0544021335504,432.39905754279374,426.10629737030126,420.29555165315105,415.25075631265827,410.81639999577436,406.75268718126574,402.5790623514015,397.487906381136,392.2358581611432,385.8804886392735,380.09540275536125,True,False,True,False,aqua,lime,1
92,1466380800,764.083984375,558.1389770507812,763.927001953125,629.3670043945312,1464507992,629.3670043945312,2016-06-20,656.082684571256,629.4263233027366,602.7594308427102,580.6110211892403,562.4052430228921,547.135362824022,534.0002454482888,522.4414494021499,512.0857623195144,502.68600077716553,494.0745243980899,486.1276123689433,475.2855296441675,465.5960343617657,456.9019379158732,449.0708548841284,442.0072500721468,435.34542041685717,429.19220921661406,423.81540623593315,419.0635926145954,414.7031985103109,410.2667892003211,404.96787728479393,399.53220112217053,393.0418567497223,387.1171380128026,True,False,True,False,aqua,lime,1
93,1466985600,704.968017578125,620.5239868164062,629.3489990234375,658.6640014648438,918252000,658.6640014648438,2016-06-27,657.3733430180498,639.172216023439,616.7355734982436,596.221617244361,578.4483694298841,563.0680254869965,549.5832149503581,537.5772885202271,526.7435862340474,516.8658190214999,507.79031415365273,499.3996422993972,487.93232080421416,477.6627823057081,468.4311986901001,460.1020731252187,452.57587209130276,445.49626500994754,438.95696633356005,433.20935004508954,428.10511747686894,423.41608433011567,418.68703368386423,413.1516232260859,407.5054872865605,400.8542727707553,394.7663454339869,True,False,True,False,aqua,lime,1
94,1467590400,683.6619873046875,611.833984375,658.8040161132812,649.3599853515625,1040574400,649.3599853515625,2016-07-04,653.3666641848062,642.5681391328135,624.8916764615733,606.8492908658013,590.2669720834972,575.3954483247917,562.0553112505086,549.9975881681531,539.0052261457989,528.9107432333237,519.5877867534786,510.93505330341,499.0652631867899,488.393857496074,478.7699864993265,470.06301587397365,462.1750971283886,454.7627977527482,447.91028629177293,441.85537545734843,436.4543577740272,431.4855093665959,426.50645577429464,420.77124781077873,414.947164150099,408.1632643172496,401.937997262651,True,False,True,False,aqua,lime,1
95,1468195200,682.364990234375,644.97998046875,648.4840087890625,679.458984375,682454600,679.458984375,2016-07-11,666.4128242799031,654.8650875468757,638.53350343993,621.3712295676411,605.1323074654143,590.2616677605358,576.73077039107,564.3821877466917,553.0506019687191,542.5969469734761,532.910386555272,523.8984326166092,511.5062094756319,500.3354279260069,490.23792923507926,481.0838563213961,472.7743111404184,464.9762607810324,457.76342238042093,451.35951981405447,445.62434368349784,440.3417049026104,435.08111776075924,429.11601350639876,423.0859893877883,416.1425502013011,409.7554898573651,True,False,True,False,aqua,lime,1
96,1468800000,681.5549926757812,646.7219848632812,679.8090209960938,661.2849731445312,607681700,661.2849731445312,2016-07-18,663.8488987122172,657.0050494127609,644.2213708660803,629.3539782830192,614.4910850786005,600.4078542439638,587.3000457352526,575.1491639020071,563.8740390863003,553.3867675344811,543.6082687710435,534.4666280418339,521.8357793838319,510.3947745021647,500.0120460299051,490.56812562787695,481.96995318939946,473.8993840702824,466.423913902298,459.7565379472735,453.76248064429154,448.2325359112504,442.74904506190404,436.6053347850482,430.4151888879958,423.3526214643373,416.8408274147501,True,False,True,False,aqua,lime,1
97,1469404800,661.8280029296875,624.364990234375,661.2630004882812,624.6810302734375,747178496,624.6810302734375,2016-07-25,644.2649644928274,646.2303763663198,639.3362857179196,628.4193886811029,616.18940927774,603.8754508196029,591.9726688025257,580.6527046099438,569.954738205014,559.8680641471135,550.3643322295763,541.406197444265,528.928555307253,517.5376654878692,507.1359879866784,497.62669955659067,488.9314691447184,480.7530952613349,473.1582592797933,466.35351764032004,460.21223723407064,454.53426785275707,448.91623100127805,442.67229270402856,436.3925993921632,429.2740452528402,422.6954810164033,False,False,True,False,gray,gray,0
98,1470009600,626.1190185546875,531.333984375,624.6019897460938,592.6900024414062,1015417588,592.6900024414062,2016-08-01,618.4774834671168,628.3835850580153,627.6747148987913,621.2735114331635,612.2728414716844,602.2775296227177,592.0623355073858,581.990182146773,572.2282646286533,562.8518767193219,553.8914714138955,545.3511055209682,533.3258964889187,522.2346865474652,512.0247888126629,502.63003128737046,493.9928610128495,485.8411364967927,478.2447164356066,471.4069770323635,465.2113981852908,459.4684012309231,453.78991816874003,447.5115736632988,441.20175025521684,434.0803969348569,427.48405908471324,False,False,True,False,gray,gray,0
99,1470614400,599.9840087890625,564.781005859375,592.7360229492188,570.4730224609375,504473696,570.4730224609375,2016-08-08,594.4752529640272,609.0800641923228,613.3742917893278,611.1134136387184,605.3062049698932,597.7340285996062,589.3636713765798,580.7104977372356,572.0527404118817,563.5447081503779,555.2732673344823,547.2835606701966,535.8877672456097,525.2495825420572,515.3646878782786,506.2007150333477,497.7236005956831,489.6880404042539,482.169325202642,475.3696188495065,469.1835349504096,463.43285198913793,457.74527763627214,451.47807201160975,445.17932786154665,438.09194474444746,431.51191720798715,False,False,True,False,gray,gray,0
100,1471219200,584.1580200195312,563.239990234375,570.4940185546875,581.3079833984375,364239500,581.3079833984375,2016-08-15,587.8916181812324,599.8227039276944,605.3577146916052,605.1523275906623,601.3065013746506,595.3874507137249,588.356710379312,580.7768850329246,572.9782647105372,565.159551354747,557.4428270064785,549.9008239569844,539.0201959458046,528.7532325955809,519.1328761937162,510.15372915782615,501.80088756167106,493.8525832676259,486.3879915088461,479.6071534314637,473.41464621259934,467.64267811089866,461.93384393329467,455.6661336692494,449.36790187806633,442.3041811754472,435.7315247063097,False,False,True,False,gray,gray,0
101,1471824000,589.4739990234375,568.6300048828125,581.3109741210938,573.9119873046875,545508100,573.9119873046875,2016-08-22,580.90180274296,591.1857983866921,597.4962828448759,598.9042595334673,596.7407490296567,592.3195273695767,586.5511199949839,580.014118618676,573.0716369699524,565.9552273501961,558.8152570313292,551.7478365221923,541.4265263843482,531.5756547649,522.2631111143431,513.5094269550294,505.31850218328157,497.49164708749237,490.11241686186065,483.37934678639266,477.20699870664043,471.4380105821054,465.7297132001215,459.4805160445861,453.20002758350086,446.1749990027778,439.6239321034471,False,False,True,False,gray,gray,0
102,1472428800,611.8369750976562,570.8109741210938,574.0709838867188,608.6339721679688,670372392,608.6339721679688,2016-08-29,594.7678874554643,597.0018563137844,600.280705175649,600.8502020603677,598.7229528860421,594.6501623407756,589.311476516607,583.1941023463752,576.6278704897541,569.8351132427209,562.9668166260492,556.123693110329,546.0615226452876,536.3917996025918,527.198588888836,518.5159819662368,510.35828120692486,502.5435709547868,495.15588730041844,488.3895318016557,482.1665071391434,476.33786635302914,470.57392536852313,464.29191785501786,457.9826104937922,450.9532040958716,444.3847783024477,False,False,True,False,gray,gray,0
103,1473033600,628.8179931640625,600.5059814453125,608.989990234375,606.718994140625,505899104,606.718994140625,2016-09-05,600.7434407980447,600.2409022560646,601.890277416893,602.0239604764192,600.0556264284726,596.3742811693255,591.4874162196093,585.8079792124029,579.6369828548412,573.1881933243485,566.6128314189305,560.0156393434287,550.2447965415178,540.7872492612189,531.742612046081,523.1582457648889,515.0588037890566,507.27881746323396,499.9032535489379,493.1227102952145,486.86660098825587,480.9943352025861,475.18901244554354,468.8863396706826,462.5591146060024,455.53455086189376,448.95757311479076,False,False,True,False,gray,gray,0
104,1473638400,611.9520263671875,605.1920166015625,607.0050048828125,609.8740234375,417858304,609.8740234375,2016-09-12,605.3087321177724,603.4519426498764,603.8862139220448,603.5939730686355,601.6920259299771,598.3028157790648,593.7857421218456,588.4819841263026,582.660686913107,576.5232687891804,570.2179307538113,563.8508996583573,554.3571570171027,545.1051726472365,536.2072641255907,527.7222340634473,519.6839364548342,511.9422359166097,504.58286077823846,497.7927628209059,491.50839051464243,485.59718121097586,479.7546060384912,473.4343294696122,467.0918810315869,460.07394711411746,453.49043087036006,False,False,True,False,gray,gray,0
105,1474243200,610.9320068359375,595.7860107421875,609.8709716796875,600.8259887695312,397773096,600.8259887695312,2016-09-19,603.0673604436518,602.5766246897614,603.1211576339165,603.0403762088147,601.5476864032362,598.6632690634171,594.6657729528063,589.8535401977724,584.4772170987495,578.7326069692123,572.7686022551212,566.6951372822938,557.5619040345116,548.5877236548799,539.8997626766729,531.5698001006097,523.6420853482341,515.9824065008335,508.6783130331871,501.91409185885095,495.6335829016194,489.71249576663854,483.85872070734,477.5437378341257,471.2067766542929,464.213713045159,457.64072827597056,False,False,True,False,gray,gray,0
106,1474848000,615.2369995117188,600.3489990234375,600.8070068359375,610.8920288085938,364686600,610.8920288085938,2016-09-26,606.9796946261228,605.3484260627056,605.0638754275858,604.6107067287705,603.1050768041291,600.4102347412996,596.6940549347797,592.1911500434192,587.118698269734,581.6561907727923,575.9455544679106,570.0948981689323,561.2398436741034,552.481742726987,543.956463598497,535.7446542431352,527.8981801511785,520.2964802420953,513.0278328534172,506.27320933684064,499.9829582188637,494.04033623242265,488.16493454128084,481.84529560749564,475.5047844128868,468.5277811558483,461.9576663191431,True,False,True,False,aqua,lime,1
107,1475452800,619.8489990234375,609.47900390625,610.968017578125,616.7520141601562,367150204,616.7520141601562,2016-10-03,611.8658543931394,609.1496220951892,607.9859101107284,607.0389682150477,605.379566363467,602.7447746582791,599.2012998379518,594.9201349452788,590.0820298587762,584.8467201716436,579.3460927755978,573.6839070913342,565.0682692248656,556.4986346915601,548.1162093448775,540.0081995019258,532.2325135174701,524.6808226929163,517.4416278026401,510.6923615297732,504.3893376883464,498.4228961584131,492.5238185961579,486.19712523822665,479.8508530204951,472.88731742068086,466.3180704836787,True,False,True,False,aqua,lime,1
108,1476057600,642.8980102539062,616.197021484375,616.822021484375,641.6309814453125,462540104,641.6309814453125,2016-10-10,626.748417919226,619.9767418785636,616.3971779443743,613.9573708611007,611.4214688771079,608.2999470564268,604.5050100388719,600.1102290008381,595.2369250174298,590.0089257419771,584.5365001647406,578.9106051185634,570.3484562745516,561.8194063636697,553.4599106077594,545.3567669726303,537.5690241480966,529.9967389998435,522.7262811491369,515.9299063263948,509.5682676414395,503.5374706329452,497.5782986927394,491.2111205997455,484.8287031258741,477.8503663625818,471.2564623417529,True,False,True,False,aqua,lime,1
109,1476662400,661.1290283203125,628.0130004882812,641.8179931640625,657.0709838867188,438931392,657.0709838867188,2016-10-17,641.9097009029724,632.3414892146154,626.5656294299604,622.5800934662243,619.0297213787097,615.2672380321828,611.0757567698528,606.4392017659359,601.4203309043587,596.1054764824081,590.5810404749053,584.922941946883,576.3293202478045,567.7726299588603,559.380543366557,551.2364625996876,543.3983880377855,535.7728410401561,528.4430770103106,521.5755494288077,515.1344078771104,509.0208103920085,502.9848303942302,496.5614387702931,490.1284656108231,483.1215609956446,476.49067421625904,True,False,True,False,aqua,lime,1
110,1477267200,720.4019775390625,652.594970703125,657.1610107421875,701.864013671875,654150896,701.864013671875,2016-10-24,671.8868572874237,655.515664033702,645.390225490439,638.4368775073544,632.8354367609039,627.6382059807103,622.4242888826055,617.0419586443735,611.4646991811104,605.7198889541778,599.8546215746528,593.9184090026517,584.9868853115335,576.1533414409237,567.5224559554324,559.1642284455921,551.1284185565215,543.3224397961434,535.8226913363346,528.7870879985304,522.1808080957808,515.9080676520038,509.7264976239809,503.1841024767957,496.6434055511632,489.55516254494546,482.8392189896567,True,False,True,False,aqua,lime,1
111,1477872000,745.7730102539062,678.156005859375,702.6400146484375,711.52197265625,698826796,711.52197265625,2016-10-31,691.7044149718369,674.1844335745513,661.9231622818918,653.0538965371336,645.9498594101283,639.6216012200731,633.5614993543111,627.5397379790264,621.4704265286243,615.3382601998208,609.1602341647858,602.9648369760055,593.7134430594449,584.6138808918815,575.7509997669076,567.1830570882584,558.9524943662643,550.9678731079664,543.2992564988842,536.0964833848392,529.3257577018362,522.8942785450126,516.5670222013459,509.9046789341975,503.2550537697812,496.0835981364544,489.2809866985748,True,False,True,False,aqua,lime,1
112,1478476800,740.0460205078125,687.3150024414062,710.7360229492188,702.031005859375,554004996,702.031005859375,2016-11-07,696.8677104156059,683.4666243361593,671.9501231762627,662.849318401582,655.2967171516694,648.5372304542591,642.120187667444,635.8165455212874,629.5264844616994,623.2194188961439,616.8994651393349,610.5853115054954,601.1836198042677,591.9524512023498,582.9670001150487,574.280317549896,565.9319339512941,557.8343791421214,550.0537990248627,542.7338642838206,535.8429368775924,529.2920188062399,522.8539369016181,516.1023023833967,509.37123691099947,502.14087483418734,495.2739449847945,True,False,True,False,aqua,lime,1
113,1479081600,756.2369995117188,699.8079833984375,701.9970092773438,731.0260009765625,736991600,731.0260009765625,2016-11-14,713.9468556960842,699.3197498829604,686.7190926263377,676.484654916578,667.9182644558183,660.3213405288739,653.2334143310838,646.3953739052068,639.6764361131857,633.020017267091,626.4100097924371,619.8499799263467,610.1382667816673,600.6445480632382,591.4275144499924,582.5300903618258,573.9853030744779,565.7067255891415,557.7547437887648,550.2655497515302,543.2083355228366,536.4968038837515,529.9106170397519,523.0353249186601,516.1913834976322,508.8727903089631,501.91484797047815,True,False,True,False,aqua,lime,1
114,1479686400,753.8699951171875,729.625,731.2650146484375,732.0349731445312,528543596,732.0349731445312,2016-11-21,722.9909144203077,710.2248243034841,698.0480627558861,687.5947185621687,678.6043825706038,670.5661451882536,663.0836091827648,655.9108849317984,648.9122898163203,642.0213768923129,635.2120900717782,628.479594789284,618.5449361860027,608.856449630819,599.4622263753946,590.3987684030209,581.6950430778951,573.2671004780228,565.1709237613507,557.5363266872502,550.3338690179949,543.4803099287793,536.7622901280495,529.7772490549785,522.8327247175367,515.436383921774,508.3971050176346,True,False,True,False,aqua,lime,1
115,1480291200,781.2960205078125,732.4840087890625,732.4840087890625,773.8720092773438,552642604,773.8720092773438,2016-11-28,748.4314618488257,731.440552628104,717.0040493862505,704.8501767052038,694.4823203550604,685.3241257724094,676.9321591945871,669.0176765257478,661.4082617624226,654.0077980182248,646.7670833389086,639.6636266729809,629.2571481233366,619.1699221087268,609.4284996840775,600.0552547648274,591.0695292339657,582.3855054234466,574.0518210173504,566.1897539908539,558.7692705372156,551.7085849055138,544.7999077263306,537.6512735782806,530.5570103963,523.0374317263495,515.8752713348096,True,False,True,False,aqua,lime,1
